site,plot,BRC,DBH_class,Count,Yr,species,ms,flag
95,11,9204446.0,1,4,2,Quercus seedling/sp,em,0
95,11,9201960.0,1,18,2,Sorbus aucuparia,am,0
95,11,9201023.0,1,22,2,Ilex aquifolium,am,2
95,11,920557.0,1,66,2,Corylus avellana,em,0
95,11,920810.0,2,1,2,Fagus sylvatica,em,2
95,11,920841.0,2,1,2,Fraxinus excelsior (c),am,2
95,11,9204446.0,2,1,2,Quercus seedling/sp,em,0
95,11,9205.0,2,2,2,Acer pseudoplatanus,am,2
95,11,9205.0,3,1,2,Acer pseudoplatanus,am,2
95,11,9204442.0,3,1,2,Larix sp.,em,0
95,11,9205.0,4,1,2,Acer pseudoplatanus,am,2
95,11,9204446.0,5,1,2,Quercus seedling/sp,em,0
95,11,9204446.0,7,1,2,Quercus seedling/sp,em,0
95,11,9204446.0,9,1,2,Quercus seedling/sp,em,0
95,12,9201960.0,1,2,2,Sorbus aucuparia,am,0
95,12,9201023.0,1,15,2,Ilex aquifolium,am,2
95,12,9201023.0,1,24,2,Ilex aquifolium,am,2
95,12,9201960.0,2,1,2,Sorbus aucuparia,am,0
95,12,9204445.0,2,2,2,Betula seedling/sp,em,2
95,12,9201023.0,2,5,2,Ilex aquifolium,am,2
95,12,9201023.0,3,3,2,Ilex aquifolium,am,2
95,12,9201960.0,4,1,2,Sorbus aucuparia,am,0
95,12,9201023.0,4,3,2,Ilex aquifolium,am,2
95,12,9201960.0,5,1,2,Sorbus aucuparia,am,0
95,12,9201023.0,5,2,2,Ilex aquifolium,am,2
95,12,9201023.0,6,1,2,Ilex aquifolium,am,2
95,12,9201960.0,7,1,2,Sorbus aucuparia,am,0
95,12,9204446.0,10,1,2,Quercus seedling/sp,em,0
95,13,9201023.0,1,2,2,Ilex aquifolium,am,2
95,13,9201960.0,1,4,2,Sorbus aucuparia,am,0
95,13,9205.0,1,6,2,Acer pseudoplatanus,am,2
95,13,920557.0,1,6,2,Corylus avellana,em,0
95,13,920810.0,1,6,2,Fagus sylvatica,em,2
95,13,9204445.0,1,8,2,Betula seedling/sp,em,2
95,13,9204446.0,1,8,2,Quercus seedling/sp,em,0
95,13,9201023.0,1,24,2,Ilex aquifolium,am,2
95,13,9205178.0,2,1,2,Pseudotsuga spp.,em,0
95,13,9204442.0,2,1,2,Larix sp.,em,0
95,13,9205.0,2,2,2,Acer pseudoplatanus,am,2
95,13,920810.0,2,2,2,Fagus sylvatica,em,2
95,13,9201023.0,2,2,2,Ilex aquifolium,am,2
95,13,92077.0,2,3,2,Alnus glutinosa,d,2
95,13,9204446.0,2,9,2,Quercus seedling/sp,em,0
95,13,9204445.0,2,15,2,Betula seedling/sp,em,2
95,13,920810.0,3,1,2,Fagus sylvatica,em,2
95,13,9204442.0,3,1,2,Larix sp.,em,0
95,13,9204446.0,3,1,2,Quercus seedling/sp,em,0
95,13,9204445.0,3,4,2,Betula seedling/sp,em,2
95,13,9201960.0,6,1,2,Sorbus aucuparia,am,0
95,13,9204442.0,6,1,2,Larix sp.,em,0
95,13,9204446.0,10,2,2,Quercus seedling/sp,em,0
95,14,9204546.0,1,2,2,Pinus sp./seedling,em,2
95,14,9201960.0,1,4,2,Sorbus aucuparia,am,0
95,14,9201023.0,1,8,2,Ilex aquifolium,am,2
95,14,9204446.0,1,8,2,Quercus seedling/sp,em,0
95,14,920810.0,1,10,2,Fagus sylvatica,em,2
95,14,920810.0,2,1,2,Fagus sylvatica,em,2
95,14,9201960.0,2,1,2,Sorbus aucuparia,am,0
95,14,9201023.0,2,2,2,Ilex aquifolium,am,2
95,14,9201023.0,3,2,2,Ilex aquifolium,am,2
95,14,9204446.0,4,1,2,Quercus seedling/sp,em,0
95,14,9201960.0,5,1,2,Sorbus aucuparia,am,0
95,14,9204446.0,9,1,2,Quercus seedling/sp,em,0
95,14,9204446.0,10,2,2,Quercus seedling/sp,em,0
95,14,9204446.0,12,1,2,Quercus seedling/sp,em,0
95,14,9204446.0,16,1,2,Quercus seedling/sp,em,0
95,15,9205.0,1,2,2,Acer pseudoplatanus,am,2
95,15,9201960.0,1,2,2,Sorbus aucuparia,am,0
95,15,9204445.0,1,2,2,Betula seedling/sp,em,2
95,15,9204446.0,1,2,2,Quercus seedling/sp,em,0
95,15,9204446.0,1,3,2,Quercus seedling/sp,em,0
95,15,9201023.0,1,6,2,Ilex aquifolium,am,2
95,15,920557.0,1,12,2,Corylus avellana,em,0
95,15,920810.0,1,12,2,Fagus sylvatica,em,2
95,15,9201023.0,1,18,2,Ilex aquifolium,am,2
95,15,9201960.0,2,1,2,Sorbus aucuparia,am,0
95,15,9204445.0,2,1,2,Betula seedling/sp,em,2
95,15,9204446.0,2,2,2,Quercus seedling/sp,em,0
95,15,9201023.0,2,3,2,Ilex aquifolium,am,2
95,15,920810.0,3,1,2,Fagus sylvatica,em,2
95,15,9204442.0,3,1,2,Larix sp.,em,0
95,15,920810.0,5,1,2,Fagus sylvatica,em,2
95,15,920810.0,25,1,2,Fagus sylvatica,em,2
95,16,9205.0,1,2,2,Acer pseudoplatanus,am,2
95,16,9201023.0,1,6,2,Ilex aquifolium,am,2
95,16,9201023.0,1,13,2,Ilex aquifolium,am,2
95,16,9201960.0,2,1,2,Sorbus aucuparia,am,0
95,16,9201023.0,2,3,2,Ilex aquifolium,am,2
95,16,9201023.0,3,7,2,Ilex aquifolium,am,2
95,16,920810.0,5,1,2,Fagus sylvatica,em,2
95,16,9201023.0,5,1,2,Ilex aquifolium,am,2
95,16,9201960.0,5,1,2,Sorbus aucuparia,am,0
95,16,9204446.0,6,1,2,Quercus seedling/sp,em,0
95,16,920810.0,7,1,2,Fagus sylvatica,em,2
95,16,9201960.0,7,1,2,Sorbus aucuparia,am,0
95,16,9204446.0,10,2,2,Quercus seedling/sp,em,0
101,1,920557.0,1,2,2,Corylus avellana,em,0
101,1,9201023.0,1,6,2,Ilex aquifolium,am,2
101,1,9204445.0,2,1,2,Betula seedling/sp,em,2
101,1,9204446.0,2,2,2,Quercus seedling/sp,em,0
101,1,9204445.0,3,1,2,Betula seedling/sp,em,2
101,1,9204446.0,4,1,2,Quercus seedling/sp,em,0
101,1,9204445.0,4,2,2,Betula seedling/sp,em,2
101,1,9204446.0,6,1,2,Quercus seedling/sp,em,0
101,1,9204446.0,7,1,2,Quercus seedling/sp,em,0
101,1,9204445.0,8,1,2,Betula seedling/sp,em,2
101,1,9204446.0,8,1,2,Quercus seedling/sp,em,0
101,2,9204446.0,1,2,2,Quercus seedling/sp,em,0
101,2,9205194.0,1,18,2,Rhododendron spp.,er,0
101,2,920557.0,1,40,2,Corylus avellana,em,0
101,2,9204445.0,2,1,2,Betula seedling/sp,em,2
101,2,920557.0,2,8,2,Corylus avellana,em,0
101,2,920810.0,4,1,2,Fagus sylvatica,em,2
101,2,9204445.0,5,2,2,Betula seedling/sp,em,2
101,2,9204446.0,8,1,2,Quercus seedling/sp,em,0
101,2,9204446.0,10,1,2,Quercus seedling/sp,em,0
101,3,9201023.0,1,8,2,Ilex aquifolium,am,2
101,3,920557.0,1,32,2,Corylus avellana,em,0
101,3,9205194.0,1,38,2,Rhododendron spp.,er,0
101,3,9205194.0,2,4,2,Rhododendron spp.,er,0
101,3,9201023.0,2,7,2,Ilex aquifolium,am,2
101,3,9204446.0,3,1,2,Quercus seedling/sp,em,0
101,3,9204446.0,5,1,2,Quercus seedling/sp,em,0
101,3,9204446.0,11,1,2,Quercus seedling/sp,em,0
101,4,9201023.0,1,8,2,Ilex aquifolium,am,2
101,4,920557.0,1,64,2,Corylus avellana,em,0
101,4,920557.0,2,32,2,Corylus avellana,em,0
101,4,9204445.0,3,1,2,Betula seedling/sp,em,2
101,4,9204445.0,4,2,2,Betula seedling/sp,em,2
101,4,9204445.0,5,2,2,Betula seedling/sp,em,2
101,4,9204446.0,13,1,2,Quercus seedling/sp,em,0
101,5,920569.0,1,2,2,Crataegus monogyna,em,2
101,5,920557.0,1,56,2,Corylus avellana,em,0
101,5,920841.0,2,1,2,Fraxinus excelsior (c),am,2
101,5,9204445.0,2,3,2,Betula seedling/sp,em,2
101,5,920557.0,2,6,2,Corylus avellana,em,0
101,5,920557.0,4,2,2,Corylus avellana,em,0
101,5,9204446.0,9,1,2,Quercus seedling/sp,em,0
101,5,9204446.0,13,1,2,Quercus seedling/sp,em,0
101,6,9201023.0,1,2,2,Ilex aquifolium,am,2
101,6,920569.0,1,6,2,Crataegus monogyna,em,2
101,6,920841.0,1,16,2,Fraxinus excelsior (c),am,2
101,6,920841.0,2,2,2,Fraxinus excelsior (c),am,2
101,6,9204445.0,2,2,2,Betula seedling/sp,em,2
101,6,9204445.0,3,1,2,Betula seedling/sp,em,2
101,6,9204446.0,10,1,2,Quercus seedling/sp,em,0
101,6,9204446.0,11,1,2,Quercus seedling/sp,em,0
101,6,9204446.0,16,1,2,Quercus seedling/sp,em,0
101,7,920841.0,1,2,2,Fraxinus excelsior (c),am,2
101,7,920557.0,1,76,2,Corylus avellana,em,0
101,7,920841.0,2,7,2,Fraxinus excelsior (c),am,2
101,7,920557.0,2,28,2,Corylus avellana,em,0
101,7,920569.0,3,1,2,Crataegus monogyna,em,2
101,7,920557.0,3,4,2,Corylus avellana,em,0
101,7,920841.0,3,4,2,Fraxinus excelsior (c),am,2
101,7,920841.0,4,1,2,Fraxinus excelsior (c),am,2
101,7,9204445.0,4,1,2,Betula seedling/sp,em,2
101,7,920557.0,4,2,2,Corylus avellana,em,0
101,7,9204445.0,5,1,2,Betula seedling/sp,em,2
101,7,9204445.0,6,1,2,Betula seedling/sp,em,2
101,8,920557.0,1,30,2,Corylus avellana,em,0
101,8,920557.0,2,6,2,Corylus avellana,em,0
101,8,920432.0,3,1,2,Castanea sativa,em,0
101,8,9204446.0,3,1,2,Quercus seedling/sp,em,0
101,9,920569.0,1,2,2,Crataegus monogyna,em,2
101,9,920557.0,1,48,2,Corylus avellana,em,0
101,9,920841.0,2,2,2,Fraxinus excelsior (c),am,2
101,9,920557.0,2,8,2,Corylus avellana,em,0
101,9,920569.0,3,1,2,Crataegus monogyna,em,2
101,9,920841.0,3,1,2,Fraxinus excelsior (c),am,2
101,9,920841.0,6,3,2,Fraxinus excelsior (c),am,2
101,9,920841.0,7,1,2,Fraxinus excelsior (c),am,2
101,10,920569.0,1,2,2,Crataegus monogyna,em,2
101,10,920557.0,1,20,2,Corylus avellana,em,0
101,10,920557.0,2,24,2,Corylus avellana,em,0
101,10,920557.0,3,4,2,Corylus avellana,em,0
101,10,920841.0,4,1,2,Fraxinus excelsior (c),am,2
101,10,920841.0,5,1,2,Fraxinus excelsior (c),am,2
101,11,9204445.0,1,1,2,Betula seedling/sp,em,2
101,11,9201023.0,1,42,2,Ilex aquifolium,am,2
101,11,9204445.0,2,4,2,Betula seedling/sp,em,2
101,11,9204445.0,3,5,2,Betula seedling/sp,em,2
101,11,9204445.0,4,1,2,Betula seedling/sp,em,2
101,11,9204446.0,4,1,2,Quercus seedling/sp,em,0
101,11,9204445.0,5,3,2,Betula seedling/sp,em,2
101,11,9204445.0,6,1,2,Betula seedling/sp,em,2
101,12,920841.0,1,3,2,Fraxinus excelsior (c),am,2
101,12,920569.0,1,4,2,Crataegus monogyna,em,2
101,12,9205194.0,1,66,2,Rhododendron spp.,er,0
101,12,920841.0,2,7,2,Fraxinus excelsior (c),am,2
101,12,920841.0,3,2,2,Fraxinus excelsior (c),am,2
101,12,920841.0,4,3,2,Fraxinus excelsior (c),am,2
101,12,920841.0,5,5,2,Fraxinus excelsior (c),am,2
101,12,9204446.0,13,1,2,Quercus seedling/sp,em,0
101,13,9204445.0,1,1,2,Betula seedling/sp,em,2
101,13,9205194.0,1,6,2,Rhododendron spp.,er,0
101,13,920557.0,1,30,2,Corylus avellana,em,0
101,13,920841.0,2,3,2,Fraxinus excelsior (c),am,2
101,13,9204445.0,2,5,2,Betula seedling/sp,em,2
101,13,9204445.0,3,3,2,Betula seedling/sp,em,2
101,13,9204446.0,10,2,2,Quercus seedling/sp,em,0
101,13,9204446.0,13,1,2,Quercus seedling/sp,em,0
101,14,920569.0,1,4,2,Crataegus monogyna,em,2
101,14,9201023.0,1,10,2,Ilex aquifolium,am,2
101,14,920841.0,2,8,2,Fraxinus excelsior (c),am,2
101,14,920569.0,3,1,2,Crataegus monogyna,em,2
101,14,920841.0,4,1,2,Fraxinus excelsior (c),am,2
101,14,9204446.0,27,1,2,Quercus seedling/sp,em,0
101,15,920841.0,1,2,2,Fraxinus excelsior (c),am,2
101,15,9204446.0,1,2,2,Quercus seedling/sp,em,0
101,15,920841.0,1,4,2,Fraxinus excelsior (c),am,2
101,15,9204445.0,2,2,2,Betula seedling/sp,em,2
101,15,920841.0,2,10,2,Fraxinus excelsior (c),am,2
101,15,9204445.0,3,2,2,Betula seedling/sp,em,2
101,15,920841.0,3,8,2,Fraxinus excelsior (c),am,2
101,15,9204445.0,4,1,2,Betula seedling/sp,em,2
101,15,920841.0,4,2,2,Fraxinus excelsior (c),am,2
101,15,920432.0,7,1,2,Castanea sativa,em,0
101,15,9204445.0,7,1,2,Betula seedling/sp,em,2
101,16,920557.0,1,8,2,Corylus avellana,em,0
101,16,920841.0,1,10,2,Fraxinus excelsior (c),am,2
101,16,920557.0,2,2,2,Corylus avellana,em,0
101,16,9204445.0,2,3,2,Betula seedling/sp,em,2
101,16,920841.0,2,8,2,Fraxinus excelsior (c),am,2
101,16,9204445.0,3,3,2,Betula seedling/sp,em,2
101,16,920841.0,3,8,2,Fraxinus excelsior (c),am,2
101,16,9204445.0,4,1,2,Betula seedling/sp,em,2
101,16,920841.0,4,3,2,Fraxinus excelsior (c),am,2
101,16,920841.0,5,1,2,Fraxinus excelsior (c),am,2
101,16,9204445.0,5,2,2,Betula seedling/sp,em,2
101,16,9204445.0,6,1,2,Betula seedling/sp,em,2
1,1,9204445.0,1,1,1,Betula seedling/sp,em,2
1,1,9204446.0,2,1,1,Quercus seedling/sp,em,0
1,1,9204445.0,2,20,1,Betula seedling/sp,em,2
1,1,9204446.0,3,1,2,Quercus seedling/sp,em,0
1,1,9204445.0,3,16,1,Betula seedling/sp,em,2
1,1,9204445.0,4,7,1,Betula seedling/sp,em,2
1,1,9204445.0,5,1,1,Betula seedling/sp,em,2
1,1,9204446.0,5,1,1,Quercus seedling/sp,em,0
1,1,9201484.0,5,3,2,Pinus sylvestris,em,0
1,1,9201484.0,7,2,2,Pinus sylvestris,em,0
1,2,920569.0,1,1,1,Crataegus monogyna,em,2
1,2,920557.0,1,46,1,Corylus avellana,em,0
1,2,9204445.0,2,2,1,Betula seedling/sp,em,2
1,2,920557.0,2,10,1,Corylus avellana,em,0
1,2,9204446.0,3,1,2,Quercus seedling/sp,em,0
1,2,9204445.0,3,3,1,Betula seedling/sp,em,2
1,2,9204445.0,4,1,1,Betula seedling/sp,em,2
1,2,9204446.0,4,5,2,Quercus seedling/sp,em,0
1,2,920569.0,5,1,1,Crataegus monogyna,em,2
1,2,9204446.0,5,1,1,Quercus seedling/sp,em,0
1,2,9204446.0,5,2,2,Quercus seedling/sp,em,0
1,2,9202063.0,6,1,2,Tilia cordata,em,0
1,2,9202063.0,9,1,2,Tilia cordata,em,0
1,2,9202063.0,12,2,2,Tilia cordata,em,0
1,2,9202063.0,13,1,2,Tilia cordata,em,0
1,2,9202063.0,14,1,2,Tilia cordata,em,0
1,3,9204445.0,1,2,1,Betula seedling/sp,em,2
1,3,920557.0,1,14,2,Corylus avellana,em,0
1,3,9205.0,1,28,2,Acer pseudoplatanus,am,2
1,3,920557.0,1,44,1,Corylus avellana,em,0
1,3,9205.0,2,1,2,Acer pseudoplatanus,am,2
1,3,920557.0,2,14,1,Corylus avellana,em,0
1,3,9204445.0,3,1,1,Betula seedling/sp,em,2
1,3,9204445.0,5,2,1,Betula seedling/sp,em,2
1,3,9205.0,6,1,2,Acer pseudoplatanus,am,2
1,3,9204446.0,6,1,2,Quercus seedling/sp,em,0
1,3,9204445.0,6,3,1,Betula seedling/sp,em,2
1,3,9205.0,7,2,2,Acer pseudoplatanus,am,2
1,3,9205.0,10,1,2,Acer pseudoplatanus,am,2
1,4,9204446.0,1,2,2,Quercus seedling/sp,em,0
1,4,920557.0,1,48,1,Corylus avellana,em,0
1,4,920557.0,2,6,1,Corylus avellana,em,0
1,4,9204446.0,3,1,2,Quercus seedling/sp,em,0
1,4,9201484.0,3,2,2,Pinus sylvestris,em,0
1,4,9204445.0,4,2,1,Betula seedling/sp,em,2
1,4,9201484.0,4,7,2,Pinus sylvestris,em,0
1,4,9201482.0,5,1,2,Pinus nigra,em,2
1,4,9204445.0,5,2,1,Betula seedling/sp,em,2
1,4,9201484.0,5,9,2,Pinus sylvestris,em,0
1,4,9204445.0,6,2,1,Betula seedling/sp,em,2
1,4,9201484.0,6,3,2,Pinus sylvestris,em,0
1,4,9201484.0,7,1,2,Pinus sylvestris,em,0
1,5,9204446.0,1,1,1,Quercus seedling/sp,em,0
1,5,9205.0,1,9,2,Acer pseudoplatanus,am,2
1,5,9204446.0,2,2,1,Quercus seedling/sp,em,0
1,5,9204445.0,2,5,1,Betula seedling/sp,em,2
1,5,920239.0,3,1,2,Betula pendula,em,0
1,5,920240.0,3,1,2,Betula pubescens,em,0
1,5,9204445.0,3,12,1,Betula seedling/sp,em,2
1,5,9204446.0,4,1,1,Quercus seedling/sp,em,0
1,5,9205.0,4,1,2,Acer pseudoplatanus,am,2
1,5,920240.0,4,2,2,Betula pubescens,em,0
1,5,9204445.0,4,4,1,Betula seedling/sp,em,2
1,5,9204446.0,5,1,1,Quercus seedling/sp,em,0
1,5,9205.0,5,2,2,Acer pseudoplatanus,am,2
1,5,9204445.0,5,4,1,Betula seedling/sp,em,2
1,5,9204446.0,6,1,1,Quercus seedling/sp,em,0
1,5,9205.0,6,2,2,Acer pseudoplatanus,am,2
1,5,9205.0,7,2,2,Acer pseudoplatanus,am,2
1,5,920432.0,8,1,2,Castanea sativa,em,0
1,6,9204445.0,1,1,1,Betula seedling/sp,em,2
1,6,9204446.0,1,3,1,Quercus seedling/sp,em,0
1,6,9201815.0,1,8,1,Sambucus nigra,u,1
1,6,920557.0,1,38,2,Corylus avellana,em,0
1,6,920557.0,1,80,1,Corylus avellana,em,0
1,6,920569.0,2,1,1,Crataegus monogyna,em,2
1,6,9204446.0,2,6,1,Quercus seedling/sp,em,0
1,6,9204445.0,2,7,1,Betula seedling/sp,em,2
1,6,920569.0,3,1,1,Crataegus monogyna,em,2
1,6,9201555.0,3,1,1,Populus tremula,d,2
1,6,9204446.0,3,2,1,Quercus seedling/sp,em,0
1,6,9204445.0,3,4,1,Betula seedling/sp,em,2
1,6,920569.0,4,1,1,Crataegus monogyna,em,2
1,6,9204445.0,4,4,1,Betula seedling/sp,em,2
1,6,9204446.0,5,1,1,Quercus seedling/sp,em,0
1,6,9201484.0,5,1,2,Pinus sylvestris,em,0
1,6,9204445.0,5,3,1,Betula seedling/sp,em,2
1,6,9204446.0,6,1,1,Quercus seedling/sp,em,0
1,6,9201482.0,7,2,2,Pinus nigra,em,2
1,6,9201482.0,8,2,2,Pinus nigra,em,2
1,6,9201482.0,9,2,2,Pinus nigra,em,2
1,7,9204446.0,1,2,1,Quercus seedling/sp,em,0
1,7,920557.0,1,50,1,Corylus avellana,em,0
1,7,9204446.0,2,1,1,Quercus seedling/sp,em,0
1,7,920557.0,2,2,1,Corylus avellana,em,0
1,7,9204445.0,2,11,1,Betula seedling/sp,em,2
1,7,9201555.0,3,1,1,Populus tremula,d,2
1,7,9204446.0,3,1,1,Quercus seedling/sp,em,0
1,7,9204446.0,3,1,2,Quercus seedling/sp,em,0
1,7,9204445.0,3,15,1,Betula seedling/sp,em,2
1,7,9201555.0,4,1,1,Populus tremula,d,2
1,7,9201484.0,4,1,2,Pinus sylvestris,em,0
1,7,9204445.0,4,2,1,Betula seedling/sp,em,2
1,7,9204445.0,5,1,1,Betula seedling/sp,em,2
1,7,9204446.0,5,1,1,Quercus seedling/sp,em,0
1,7,9201484.0,5,3,2,Pinus sylvestris,em,0
1,7,9201484.0,6,5,2,Pinus sylvestris,em,0
1,7,9201484.0,7,1,2,Pinus sylvestris,em,0
1,7,9201484.0,8,2,2,Pinus sylvestris,em,0
1,8,9204445.0,1,1,1,Betula seedling/sp,em,2
1,8,920557.0,1,2,2,Corylus avellana,em,0
1,8,920841.0,1,6,2,Fraxinus excelsior (c),am,2
1,8,920557.0,1,8,1,Corylus avellana,em,0
1,8,9205.0,1,14,2,Acer pseudoplatanus,am,2
1,8,9204446.0,2,3,1,Quercus seedling/sp,em,0
1,8,9204445.0,2,6,1,Betula seedling/sp,em,2
1,8,9204446.0,3,2,1,Quercus seedling/sp,em,0
1,8,9204445.0,3,4,1,Betula seedling/sp,em,2
1,8,9201555.0,4,2,1,Populus tremula,d,2
1,8,9204446.0,4,2,1,Quercus seedling/sp,em,0
1,8,9204445.0,4,4,1,Betula seedling/sp,em,2
1,8,9204445.0,5,2,1,Betula seedling/sp,em,2
1,8,9201484.0,5,3,2,Pinus sylvestris,em,0
1,8,9204446.0,6,1,1,Quercus seedling/sp,em,0
1,8,9201484.0,6,3,2,Pinus sylvestris,em,0
1,8,9204446.0,7,1,1,Quercus seedling/sp,em,0
1,8,9201484.0,7,4,2,Pinus sylvestris,em,0
1,8,9201484.0,8,1,2,Pinus sylvestris,em,0
1,8,9201484.0,9,2,2,Pinus sylvestris,em,0
1,9,9201617.0,1,2,1,Prunus spinosa,am,2
1,9,9205.0,1,2,2,Acer pseudoplatanus,am,2
1,9,920841.0,1,2,2,Fraxinus excelsior (c),am,2
1,9,920569.0,1,8,2,Crataegus monogyna,em,2
1,9,9204446.0,1,8,2,Quercus seedling/sp,em,0
1,9,920568.0,1,14,2,Crataegus laevigata x monogyna (C. x macrocarpa),em,0
1,9,9205.0,1,15,2,Acer pseudoplatanus,am,2
1,9,920557.0,1,80,1,Corylus avellana,em,0
1,9,9205.0,2,1,2,Acer pseudoplatanus,am,2
1,9,920841.0,2,2,2,Fraxinus excelsior (c),am,2
1,9,920568.0,2,10,2,Crataegus laevigata x monogyna (C. x macrocarpa),em,0
1,9,920557.0,2,12,1,Corylus avellana,em,0
1,9,9201555.0,3,1,1,Populus tremula,d,2
1,9,9205.0,3,1,2,Acer pseudoplatanus,am,2
1,9,920841.0,3,1,2,Fraxinus excelsior (c),am,2
1,9,920557.0,3,2,1,Corylus avellana,em,0
1,9,9204445.0,3,4,1,Betula seedling/sp,em,2
1,9,920239.0,3,5,2,Betula pendula,em,0
1,9,9203.0,4,1,1,Acer campestre,am,0
1,9,9201555.0,4,1,1,Populus tremula,d,2
1,9,9205.0,4,1,2,Acer pseudoplatanus,am,2
1,9,920239.0,4,2,2,Betula pendula,em,0
1,9,920239.0,5,2,2,Betula pendula,em,0
1,9,9205.0,5,3,2,Acer pseudoplatanus,am,2
1,9,9204445.0,5,4,1,Betula seedling/sp,em,2
1,9,9204446.0,6,1,2,Quercus seedling/sp,em,0
1,10,9201815.0,1,4,1,Sambucus nigra,u,1
1,10,920569.0,1,4,2,Crataegus monogyna,em,2
1,10,9205.0,1,7,2,Acer pseudoplatanus,am,2
1,10,9205.0,1,16,2,Acer pseudoplatanus,am,2
1,10,920841.0,1,16,2,Fraxinus excelsior (c),am,2
1,10,920557.0,1,28,2,Corylus avellana,em,0
1,10,920557.0,1,118,1,Corylus avellana,em,0
1,10,9204445.0,2,1,1,Betula seedling/sp,em,2
1,10,9205.0,2,1,2,Acer pseudoplatanus,am,2
1,10,920557.0,2,10,1,Corylus avellana,em,0
1,10,9205.0,3,1,2,Acer pseudoplatanus,am,2
1,10,9204446.0,3,2,1,Quercus seedling/sp,em,0
1,10,9204445.0,3,3,1,Betula seedling/sp,em,2
1,10,920240.0,4,1,2,Betula pubescens,em,0
1,10,9201555.0,4,1,2,Populus tremula,d,2
1,10,9204446.0,4,2,1,Quercus seedling/sp,em,0
1,10,9204445.0,4,3,1,Betula seedling/sp,em,2
1,10,9205.0,5,1,2,Acer pseudoplatanus,am,2
1,10,920841.0,5,1,2,Fraxinus excelsior (c),am,2
1,10,9204446.0,7,2,1,Quercus seedling/sp,em,0
1,10,9204446.0,8,1,1,Quercus seedling/sp,em,0
1,10,9204446.0,8,1,2,Quercus seedling/sp,em,0
1,10,9201484.0,8,2,2,Pinus sylvestris,em,0
1,11,9201555.0,1,1,1,Populus tremula,d,2
1,11,9201788.0,1,1,2,Salix caprea,em,2
1,11,920557.0,1,108,1,Corylus avellana,em,0
1,11,9204446.0,2,1,1,Quercus seedling/sp,em,0
1,11,9201788.0,2,2,2,Salix caprea,em,2
1,11,9204446.0,2,2,2,Quercus seedling/sp,em,0
1,11,9204445.0,2,6,1,Betula seedling/sp,em,2
1,11,920557.0,2,22,1,Corylus avellana,em,0
1,11,9201555.0,3,1,1,Populus tremula,d,2
1,11,9204445.0,3,5,1,Betula seedling/sp,em,2
1,11,9201484.0,3,5,2,Pinus sylvestris,em,0
1,11,9204446.0,4,1,2,Quercus seedling/sp,em,0
1,11,9204445.0,4,2,1,Betula seedling/sp,em,2
1,11,9201484.0,4,10,2,Pinus sylvestris,em,0
1,11,9201555.0,5,1,1,Populus tremula,d,2
1,11,9204446.0,5,1,1,Quercus seedling/sp,em,0
1,11,9201484.0,5,7,2,Pinus sylvestris,em,0
1,11,9201484.0,6,3,2,Pinus sylvestris,em,0
1,11,9204446.0,7,2,1,Quercus seedling/sp,em,0
1,12,9203.0,1,2,2,Acer campestre,am,0
1,12,920841.0,1,3,2,Fraxinus excelsior (c),am,2
1,12,920240.0,1,4,2,Betula pubescens,em,0
1,12,920569.0,1,8,1,Crataegus monogyna,em,2
1,12,920557.0,1,8,2,Corylus avellana,em,0
1,12,9201815.0,1,8,2,Sambucus nigra,u,1
1,12,9201815.0,1,14,1,Sambucus nigra,u,1
1,12,920569.0,1,16,2,Crataegus monogyna,em,2
1,12,920841.0,1,24,2,Fraxinus excelsior (c),am,2
1,12,920557.0,1,84,1,Corylus avellana,em,0
1,12,9204445.0,2,1,1,Betula seedling/sp,em,2
1,12,920841.0,2,1,2,Fraxinus excelsior (c),am,2
1,12,9201815.0,2,2,1,Sambucus nigra,u,1
1,12,920557.0,2,14,1,Corylus avellana,em,0
1,12,9201484.0,3,1,2,Pinus sylvestris,em,0
1,12,9204446.0,3,1,2,Quercus seedling/sp,em,0
1,12,9201815.0,3,2,1,Sambucus nigra,u,1
1,12,920240.0,3,2,2,Betula pubescens,em,0
1,12,920841.0,3,2,2,Fraxinus excelsior (c),am,2
1,12,9201484.0,4,1,2,Pinus sylvestris,em,0
1,12,9204446.0,4,1,2,Quercus seedling/sp,em,0
1,12,9204445.0,4,3,1,Betula seedling/sp,em,2
1,12,920841.0,4,4,2,Fraxinus excelsior (c),am,2
1,12,920841.0,5,1,2,Fraxinus excelsior (c),am,2
1,12,9201484.0,5,2,2,Pinus sylvestris,em,0
1,12,9204445.0,5,3,1,Betula seedling/sp,em,2
1,12,9204445.0,6,1,1,Betula seedling/sp,em,2
1,12,9201484.0,6,3,2,Pinus sylvestris,em,0
1,13,920557.0,1,162,1,Corylus avellana,em,0
1,13,920569.0,2,1,1,Crataegus monogyna,em,2
1,13,9204446.0,2,1,2,Quercus seedling/sp,em,0
1,13,920557.0,2,4,1,Corylus avellana,em,0
1,13,9204445.0,2,7,1,Betula seedling/sp,em,2
1,13,9201484.0,3,1,2,Pinus sylvestris,em,0
1,13,9204446.0,3,1,2,Quercus seedling/sp,em,0
1,13,920569.0,3,2,1,Crataegus monogyna,em,2
1,13,9204445.0,3,8,1,Betula seedling/sp,em,2
1,13,920569.0,4,1,1,Crataegus monogyna,em,2
1,13,9204445.0,4,5,1,Betula seedling/sp,em,2
